순번,연도,관할기관,이름,소속,직위,본인과의 관계,종전가액,증가액,감소액,현재가액
5967,2012,정부공직자윤리위원회,주덕영,지식경제부 한국로봇산업진흥원,원장,고지거부 및 등록제외사항,"91,340",0,"91,340",0
5968,2012,정부공직자윤리위원회,주덕영,지식경제부 한국로봇산업진흥원,원장,총계,"1,571,854","285,461","317,130","1,540,185"
5969,2012,정부공직자윤리위원회,임채민,보건복지부,장관,건물,"1,072,578","846,540","592,578","1,326,540"
5970,2012,정부공직자윤리위원회,임채민,보건복지부,장관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"23,210",0,"3,670","19,540"
5971,2012,정부공직자윤리위원회,임채민,보건복지부,장관,예금,"284,118","266,381","193,465","357,034"
5972,2012,정부공직자윤리위원회,임채민,보건복지부,장관,채권,0,"180,000",0,"180,000"
5973,2012,정부공직자윤리위원회,임채민,보건복지부,장관,채무,"-584,425","-720,000","-270,000",-1034425
5974,2012,정부공직자윤리위원회,임채민,보건복지부,장관,회원권,"207,000",0,"69,000","138,000"
5975,2012,정부공직자윤리위원회,임채민,보건복지부,장관,총계,"1,002,481","572,921","588,713","986,689"
5976,2012,정부공직자윤리위원회,손건익,보건복지부,차관,건물,"922,000","270,000","419,000","773,000"
5977,2012,정부공직자윤리위원회,손건익,보건복지부,차관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,900",0,900,"7,000"
5978,2012,정부공직자윤리위원회,손건익,보건복지부,차관,예금,"38,753","27,997","16,702","50,048"
5979,2012,정부공직자윤리위원회,손건익,보건복지부,차관,채무,"-643,800","-67,000","-210,000",-500800
5980,2012,정부공직자윤리위원회,손건익,보건복지부,차관,고지거부 및 등록제외사항,0,0,0,0
5981,2012,정부공직자윤리위원회,손건익,보건복지부,차관,총계,"324,853","230,997","226,602","329,248"
5982,2012,정부공직자윤리위원회,노길상,보건복지부,기획조정실장,건물,"311,400",0,0,"311,400"
5983,2012,정부공직자윤리위원회,노길상,보건복지부,기획조정실장,예금,"211,583","186,923","170,309","228,197"
5984,2012,정부공직자윤리위원회,노길상,보건복지부,기획조정실장,채무,"-85,000",0,0,-85000
5985,2012,정부공직자윤리위원회,노길상,보건복지부,기획조정실장,총계,"437,983","186,923","170,309","454,597"
5986,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,건물,"805,000",0,0,"805,000"
5987,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"16,880",0,0,"16,880"
5988,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,예금,"369,905","57,317","18,726","408,496"
5989,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,채무,"-173,990",0,0,-173990
5990,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,고지거부 및 등록제외사항,0,0,0,0
5991,2012,정부공직자윤리위원회,고경석,보건복지부,보건의료정책실장,총계,"1,017,795","57,317","18,726","1,056,386"
5992,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,토지,"81,516",730,657,"81,589"
5993,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,건물,"830,000",0,0,"830,000"
5994,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,980",0,720,"4,260"
5995,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,예금,"276,497","129,559","125,824","280,232"
5996,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,유가증권,0,"1,323",0,"1,323"
5997,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,채권,"250,000",0,0,"250,000"
5998,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,채무,"-791,460","-4,820","-38,466",-757814
5999,2012,정부공직자윤리위원회,박용현,보건복지부,사회복지정책실장,총계,"651,533","126,792","88,735","689,590"
6000,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,건물,"1,274,000","45,000","114,000","1,205,000"
6001,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,630",0,0,"17,630"
6002,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,예금,"71,175","4,133",540,"74,768"
6003,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,채무,"-899,262","-20,940","-3,663",-916539
6004,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,고지거부 및 등록제외사항,0,0,0,0
6005,2012,정부공직자윤리위원회,박용주,보건복지부,저출산고령사회정책실장,총계,"463,543","28,193","110,877","380,859"
6006,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,건물,"1,088,000",0,"32,000","1,056,000"
6007,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,860","36,820","1,210","49,470"
6008,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,예금,"594,660","364,560","171,109","788,111"
6009,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,유가증권,"247,338","13,932","98,134","163,136"
6010,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,채무,"-85,853",0,"-6,756",-79097
6011,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,고지거부 및 등록제외사항,0,0,0,0
6012,2012,정부공직자윤리위원회,전병율,보건복지부 질병관리본부,본부장,총계,"1,858,005","415,312","295,697","1,977,620"
6013,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,토지,"351,234","13,719",0,"364,953"
6014,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,건물,"1,689,461","2,000","51,000","1,640,461"
6015,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"35,430","46,080","8,780","72,730"
6016,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,예금,"1,878,343","927,826","529,320","2,276,849"
6017,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,유가증권,"125,729","2,555","61,168","67,116"
6018,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,채무,"-85,000",0,0,-85000
6019,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,회원권,"197,900",0,"6,000","191,900"
6020,2012,정부공직자윤리위원회,조명찬,보건복지부 국립보건연구원,원장,총계,"4,193,097","992,180","656,268","4,529,009"
6021,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,토지,"70,230",35,11,"70,254"
6022,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,건물,"1,045,490",0,0,"1,045,490"
6023,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,예금,"126,798","7,122","9,708","124,212"
6024,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,유가증권,"279,701",616,0,"280,317"
6025,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,채권,"200,000",0,0,"200,000"
6026,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,고지거부 및 등록제외사항,"623,800",0,"623,800",0
6027,2012,정부공직자윤리위원회,김종대,보건복지부 국민건강보험공단,이사장,총계,"2,346,019","7,773","633,519","1,720,273"
6028,2012,정부공직자윤리위원회,전광우,보건복지부 국민연금공단,이사장,건물,"782,000","20,000","71,000","731,000"
6029,2012,정부공직자윤리위원회,전광우,보건복지부 국민연금공단,이사장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,950",0,770,"11,180"
6030,2012,정부공직자윤리위원회,전광우,보건복지부 국민연금공단,이사장,예금,"637,912","38,592","175,694","500,810"
6031,2012,정부공직자윤리위원회,전광우,보건복지부 국민연금공단,이사장,회원권,"67,500","23,500","30,000","61,000"
6032,2012,정부공직자윤리위원회,전광우,보건복지부 국민연금공단,이사장,총계,"1,499,362","82,092","277,464","1,303,990"
6033,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,토지,0,"13,696",0,"13,696"
6034,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,건물,"1,424,000","408,000",0,"1,832,000"
6035,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"1,470",0,"1,470",0
6036,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,예금,"36,185","19,391","32,733","22,843"
6037,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,유가증권,0,"6,149",0,"6,149"
6038,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,채권,0,"20,000",0,"20,000"
6039,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,채무,"-300,000","-590,000","-255,890",-634110
6040,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,고지거부 및 등록제외사항,"4,950",0,"4,950",0
6041,2012,정부공직자윤리위원회,강윤구,보건복지부 건강보험심사평가원,원장,총계,"1,166,605","-122,764","-216,737","1,260,578"
6042,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,건물,"610,089",0,"20,000","590,089"
6043,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,500",0,500,"5,000"
6044,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,예금,"258,769","53,234","2,192","309,811"
6045,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,채무,"-197,000",0,0,-197000
6046,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,고지거부 및 등록제외사항,"649,654",0,"649,654",0
6047,2012,정부공직자윤리위원회,고경화,보건복지부 한국보건산업진흥원,원장,총계,"1,327,012","53,234","672,346","707,900"
6048,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,건물,"1,546,000",0,"148,000","1,398,000"
6049,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,260",0,"1,160","4,100"
6050,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,예금,"285,873","79,948","50,115","315,706"
6051,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,유가증권,"83,140",0,57,"83,083"
6052,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,채권,"160,000",0,"60,000","100,000"
6053,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,채무,"-539,078","-54,481","-105,253",-488306
6054,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,고지거부 및 등록제외사항,0,0,0,0
6055,2012,정부공직자윤리위원회,이봉화,보건복지부 한국보건복지정보개발원,원장,총계,"1,541,195","25,467","154,079","1,412,583"
6056,2012,정부공직자윤리위원회,이진수,보건복지부 국립암센터,원장,토지,"77,770","3,745",25,"81,490"
