순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
11638,2013,정부공직자윤리위원회,홍정석,경기도 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"29,830 ",0 ,0 ,"29,830 "
11639,2013,정부공직자윤리위원회,홍정석,경기도 의회,의원,예금,"92,875 ","17,948 ","11,000 ","99,823 "
11640,2013,정부공직자윤리위원회,홍정석,경기도 의회,의원,채무,"-781,251 ","-190,000 ","-750,000 ","-221,251 "
11641,2013,정부공직자윤리위원회,홍정석,경기도 의회,의원,고지거부 및 등록제외사항,"618,521 ",0 ,"618,521 ",0 
11642,2013,정부공직자윤리위원회,홍정석,경기도 의회,의원,총계,"655,286 ","103,733 ","536,831 ","222,188 "
11643,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,토지,"437,220 ","19,432 ",0 ,"456,652 "
11644,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,건물,"264,000 ",0 ,"11,000 ","253,000 "
11645,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,195 ",0 ,0 ,"6,195 "
11646,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,예금,"297,733 ","65,629 ","104,160 ","259,202 "
11647,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,유가증권,"28,924 ","1,769 ","30,693 ",0 
11648,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,채무,"-392,952 ","-250,000 ","-392,952 ","-250,000 "
11649,2013,정부공직자윤리위원회,염태영,경기도 수원시,시장,총계,"641,120 ","-163,170 ","-247,099 ","725,049 "
11650,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,건물,"1,130,209 ","6,704 ",0 ,"1,136,913 "
11651,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,380 ",0 ,"4,510 ","14,870 "
11652,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,예금,"471,442 ","72,074 ","31,588 ","511,928 "
11653,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,유가증권,"910,725 ","256,250 ","181,900 ","985,075 "
11654,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,채무,"-472,581 ","-10,000 ","-117,653 ","-364,928 "
11655,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,회원권,"84,900 ",0 ,0 ,"84,900 "
11656,2013,정부공직자윤리위원회,이재명,경기도 성남시,시장,총계,"2,144,075 ","325,028 ","100,345 ","2,368,758 "
11657,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,건물,"310,000 ","1,000 ",0 ,"311,000 "
11658,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,000 ",0 ,0 ,"6,000 "
11659,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,예금,"208,600 ","83,281 ","5,550 ","286,331 "
11660,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,채권,"170,000 ",0 ,"30,000 ","140,000 "
11661,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,지식재산권,0 ,0 ,0 ,0 
11662,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,비영리법인 출연재산,0 ,0 ,0 ,0 
11663,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11664,2013,정부공직자윤리위원회,최성,경기도 고양시,시장,총계,"694,600 ","84,281 ","35,550 ","743,331 "
11665,2013,정부공직자윤리위원회,김만수,경기도 부천시,시장,건물,"314,562 ",0 ,0 ,"314,562 "
11666,2013,정부공직자윤리위원회,김만수,경기도 부천시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"16,000 ",0 ,"1,000 ","15,000 "
11667,2013,정부공직자윤리위원회,김만수,경기도 부천시,시장,예금,"202,953 ","156,404 ","127,944 ","231,413 "
11668,2013,정부공직자윤리위원회,김만수,경기도 부천시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11669,2013,정부공직자윤리위원회,김만수,경기도 부천시,시장,총계,"533,515 ","156,404 ","128,944 ","560,975 "
11670,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,토지,"40,838 ",938 ,0 ,"41,776 "
11671,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,건물,"120,000 ",0 ,"120,000 ",0 
11672,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,000 ","8,456 ","19,000 ","8,456 "
11673,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,예금,"44,144 ","18,365 ","12,909 ","49,600 "
11674,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,채무,"-278,025 ","-52,635 ","-1,613 ","-329,047 "
11675,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,회원권,"9,125 ",0 ,0 ,"9,125 "
11676,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11677,2013,정부공직자윤리위원회,김학규,경기도 용인시,시장,총계,"-44,918 ","-24,876 ","150,296 ","-220,090 "
11678,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,토지,"1,485,242 ","113,715 ",0 ,"1,598,957 "
11679,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,건물,"2,556,197 ","54,220 ","532,020 ","2,078,397 "
11680,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,400 ",0 ,"12,809 ","12,591 "
11681,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,예금,"283,350 ","47,378 ","123,743 ","206,985 "
11682,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,채권,"4,890,000 ","500,000 ",0 ,"5,390,000 "
11683,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,채무,"-1,812,184 ","-140,000 ","-240,840 ","-1,711,344 "
11684,2013,정부공직자윤리위원회,김철민,경기도 안산시,시장,총계,"7,428,005 ","575,313 ","427,732 ","7,575,586 "
11685,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,토지,"12,730 ",610 ,237 ,"13,103 "
11686,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,건물,"4,830,414 ","116,322 ","173,030 ","4,773,706 "
11687,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"29,814 ","7,721 ",0 ,"37,535 "
11688,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,예금,"1,933,810 ","89,367 ","306,509 ","1,716,668 "
11689,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,유가증권,"15,500 ","1,584 ",0 ,"17,084 "
11690,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,채권,"4,795,148 ","60,000 ","767,764 ","4,087,384 "
11691,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,채무,"-2,100,000 ",0 ,"-540,000 ","-1,560,000 "
11692,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,회원권,"161,000 ",0 ,0 ,"161,000 "
11693,2013,정부공직자윤리위원회,최대호,경기도 안양시,시장,총계,"9,678,416 ","275,604 ","707,540 ","9,246,480 "
11694,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,건물,"1,489,826 ",0 ,0 ,"1,489,826 "
11695,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"40,940 ",0 ,"15,240 ","25,700 "
11696,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,예금,"278,344 ","149,755 ","169,337 ","258,762 "
11697,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,채권,"50,000 ","116,790 ",0 ,"166,790 "
11698,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,채무,"-80,000 ","-92,400 ",0 ,"-172,400 "
11699,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11700,2013,정부공직자윤리위원회,이석우,경기도 남양주시,시장,총계,"1,779,110 ","174,145 ","184,577 ","1,768,678 "
11701,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,건물,"348,000 ",0 ,0 ,"348,000 "
11702,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,290 ","4,540 ",0 ,"24,830 "
11703,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,예금,"92,696 ","65,965 ","3,251 ","155,410 "
11704,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,채권,"350,000 ",0 ,0 ,"350,000 "
11705,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,채무,"-204,680 ","-193,333 ","-154,680 ","-243,333 "
11706,2013,정부공직자윤리위원회,안병용,경기도 의정부시,시장,총계,"606,306 ","-122,828 ","-151,429 ","634,907 "
11707,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,토지,"671,047 ","110,814 ",0 ,"781,861 "
11708,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,건물,"1,190,945 ","3,173 ","40,000 ","1,154,118 "
11709,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"28,355 ","20,064 ","28,355 ","20,064 "
11710,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,예금,"114,821 ","15,105 ","6,075 ","123,851 "
11711,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,유가증권,534 ,0 ,75 ,459 
11712,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,채무,"-392,500 ",0 ,"-50,000 ","-342,500 "
11713,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11714,2013,정부공직자윤리위원회,김선기,경기도 평택시,시장,총계,"1,613,202 ","149,156 ","24,505 ","1,737,853 "
11715,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,토지,"50,524 ","1,173 ",0 ,"51,697 "
11716,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,건물,"259,700 ",0 ,0 ,"259,700 "
11717,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"1,551 ",0 ,0 ,"1,551 "
11718,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,예금,"47,026 ","17,118 ","8,400 ","55,744 "
11719,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,채무,"-426,909 ","-242,386 ","-264,739 ","-404,556 "
11720,2013,정부공직자윤리위원회,김윤식,경기도 시흥시,시장,총계,"-68,108 ","-224,095 ","-256,339 ","-35,864 "
11721,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,건물,"440,000 ",0 ,"8,000 ","432,000 "
11722,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,507 ",0 ,107 ,"2,400 "
11723,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,예금,"346,093 ","198,135 ","71,071 ","473,157 "
11724,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,유가증권,"495,000 ",0 ,0 ,"495,000 "
11725,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,채무,"-138,400 ","-15,000 ",0 ,"-153,400 "
11726,2013,정부공직자윤리위원회,채인석,경기도 화성시,시장,총계,"1,145,200 ","183,135 ","79,178 ","1,249,157 "
11727,2013,정부공직자윤리위원회,양기대,경기도 광명시,시장,건물,"439,000 ",0 ,0 ,"439,000 "
11728,2013,정부공직자윤리위원회,양기대,경기도 광명시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,200 ","3,000 ","4,200 ","6,000 "
11729,2013,정부공직자윤리위원회,양기대,경기도 광명시,시장,예금,"144,095 ","30,037 ",929 ,"173,203 "
11730,2013,정부공직자윤리위원회,양기대,경기도 광명시,시장,채무,"-30,692 ","-9,899 ","-16,984 ","-23,607 "
11731,2013,정부공직자윤리위원회,양기대,경기도 광명시,시장,총계,"559,603 ","23,138 ","-11,855 ","594,596 "
11732,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,토지,"66,687 ","3,153 ",0 ,"69,840 "
11733,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,건물,"790,000 ",0 ,"9,000 ","781,000 "
11734,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,120 ",0 ,"2,037 ","11,083 "
11735,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,예금,"302,710 ","255,764 ","216,970 ","341,504 "
11736,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,유가증권,26 ,7 ,0 ,33 
11737,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11738,2013,정부공직자윤리위원회,이인재,경기도 파주시,시장,총계,"1,172,543 ","258,924 ","228,007 ","1,203,460 "
11739,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,토지,"9,647 ","1,279 ",0 ,"10,926 "
11740,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,건물,"132,000 ","266,000 ",0 ,"398,000 "
11741,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,예금,"77,963 ","118,433 ","55,650 ","140,746 "
11742,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,채무,"-70,000 ","-290,000 ","-70,000 ","-290,000 "
11743,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
11744,2013,정부공직자윤리위원회,김윤주,경기도 군포시,시장,총계,"149,610 ","95,712 ","-14,350 ","259,672 "
11745,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,토지,"61,800 ",729 ,0 ,"62,529 "
11746,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,건물,"654,000 ","8,000 ",0 ,"662,000 "
11747,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,888 ",0 ,67 ,"6,821 "
11748,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,예금,"302,644 ","209,547 ","114,999 ","397,192 "
11749,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,채권,"135,000 ",0 ,0 ,"135,000 "
11750,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,채무,"-572,797 ","-145,000 ","-147,297 ","-570,500 "
11751,2013,정부공직자윤리위원회,조억동,경기도 광주시,시장,총계,"587,535 ","73,276 ","-32,231 ","693,042 "
11752,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,건물,"399,919 ","155,096 ","15,000 ","540,015 "
11753,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,974 ",0 ,"8,432 ","3,542 "
11754,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,예금,"69,285 ","21,657 ","19,741 ","71,201 "
11755,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,채권,"800,000 ",0 ,0 ,"800,000 "
11756,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,채무,"-807,349 ","-209,368 ","-34,289 ","-982,428 "
11757,2013,정부공직자윤리위원회,유영록,경기도 김포시,시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
