순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
15038,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,채무,"-12,518 ","-73,976 ","-3,744 ","-82,750 "
15039,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,지식재산권,,,,
15040,2015,대법원공직자윤리위원회,권오복,법원행정처,행정관리실장,총계,"734,360 ","142,022 ","130,275 ","746,107 "
15041,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,토지,"36,715 ",4 ,37 ,"36,682 "
15042,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,건물,"954,825 ","82,825 ","32,000 ","1,005,650 "
15043,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"12,070 ",0 ,"1,650 ","10,420 "
15044,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,예금,"1,220,170 ","38,205 ","88,804 ","1,169,571 "
15045,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,채무,"-66,260 ",0 ,"-66,260 ",0 
15046,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15047,2015,대법원공직자윤리위원회,김광태,서울고등법원,부장판사,총계,"2,157,520 ","121,034 ","56,231 ","2,222,323 "
15048,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,토지,"118,504 ","26,099 ",0 ,"144,603 "
15049,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,건물,"1,656,000 ",0 ,"48,000 ","1,608,000 "
15050,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,130 ",0 ,980 ,"5,150 "
15051,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,예금,"351,420 ","151,226 ","42,323 ","460,323 "
15052,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,유가증권,"10,890 ",0 ,"10,890 ",0 
15053,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,채무,"-604,933 ",0 ,"-2,983 ","-601,950 "
15054,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,회원권,"25,000 ",0 ,0 ,"25,000 "
15055,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15056,2015,대법원공직자윤리위원회,김기정,서울고등법원,부장판사,총계,"1,563,011 ","177,325 ","99,210 ","1,641,126 "
15057,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,토지,"284,248 ","12,308 ",0 ,"296,556 "
15058,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,건물,"2,123,000 ",0 ,"68,000 ","2,055,000 "
15059,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,예금,"306,852 ","158,112 ","6,162 ","458,802 "
15060,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,채권,"70,000 ",0 ,"70,000 ",0 
15061,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,채무,"-600,287 ",-468 ,0 ,"-600,755 "
15062,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15063,2015,대법원공직자윤리위원회,김대웅,서울고등법원,부장판사,총계,"2,183,813 ","169,952 ","144,162 ","2,209,603 "
15064,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,토지,"12,369 ",0 ,0 ,"12,369 "
15065,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,건물,"10,431,805 ","2,279,227 ","1,280,000 ","11,431,032 "
15066,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0 ,"29,135 ",0 ,"29,135 "
15067,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,예금,"2,593,411 ","916,043 ","222,447 ","3,287,007 "
15068,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,채무,"-1,195,000 ","-175,000 ",0 ,"-1,370,000 "
15069,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,회원권,"278,105 ",0 ,"151,105 ","127,000 "
15070,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,고지거부 및 등록제외사항,,,,
15071,2015,대법원공직자윤리위원회,김동오,인천지방법원,법원장,총계,"12,120,690 ","3,049,405 ","1,653,552 ","13,516,543 "
15072,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,건물,"812,000 ","4,000 ",0 ,"816,000 "
15073,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,130 ",0 ,120 ,"4,010 "
15074,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,예금,"154,179 ","42,976 ","31,542 ","165,613 "
15075,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,채권,"20,800 ",0 ,"6,000 ","14,800 "
15076,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,채무,"-326,639 ",0 ,"-25,666 ","-300,973 "
15077,2015,대법원공직자윤리위원회,김명수,서울고등법원,부장판사,총계,"664,470 ","46,976 ","11,996 ","699,450 "
15078,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,토지,"229,049 ","62,283 ",0 ,"291,332 "
15079,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,건물,"1,560,000 ",0 ,"40,000 ","1,520,000 "
15080,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,560 ",0 ,"7,740 ","5,820 "
15081,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,예금,"4,119,695 ","388,317 ","403,584 ","4,104,428 "
15082,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,유가증권,"18,931 ","65,200 ","17,248 ","66,883 "
15083,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,채권,"35,000 ",0 ,"11,320 ","23,680 "
15084,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,채무,"-35,000 ","-1,443 ","-11,320 ","-25,123 "
15085,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,고지거부 및 등록제외사항,,,,
15086,2015,대법원공직자윤리위원회,김문석,서울행정법원,법원장,총계,"5,941,235 ","514,357 ","468,572 ","5,987,020 "
15087,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,토지,"68,672 ","8,414 ",0 ,"77,086 "
15088,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,건물,"924,500 ","5,000 ","4,000 ","925,500 "
15089,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,220 ",0 ,0 ,"7,220 "
15090,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,예금,"652,452 ","275,276 ","271,303 ","656,425 "
15091,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,유가증권,"1,057 ",0 ,0 ,"1,057 "
15092,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,채권,"60,000 ",0 ,0 ,"60,000 "
15093,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,채무,"-175,337 ","-28,881 ",-630 ,"-203,588 "
15094,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,보석류,,,,
15095,2015,대법원공직자윤리위원회,김상준,서울고등법원,부장판사,총계,"1,538,564 ","259,809 ","274,673 ","1,523,700 "
15096,2015,대법원공직자윤리위원회,김상환,서울고등법원,부장판사,건물,"1,442,000 ","32,000 ",0 ,"1,474,000 "
15097,2015,대법원공직자윤리위원회,김상환,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"8,530 ",0 ,0 ,"8,530 "
15098,2015,대법원공직자윤리위원회,김상환,서울고등법원,부장판사,예금,"386,734 ","53,551 ","158,925 ","281,360 "
15099,2015,대법원공직자윤리위원회,김상환,서울고등법원,부장판사,채무,"-956,107 ",0 ,"-57,107 ","-899,000 "
15100,2015,대법원공직자윤리위원회,김상환,서울고등법원,부장판사,총계,"881,157 ","85,551 ","101,818 ","864,890 "
15101,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,토지,"139,692 ","7,242 ",506 ,"146,428 "
15102,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,건물,"1,032,000 ","463,000 ","414,000 ","1,081,000 "
15103,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,030 ",0 ,"1,320 ","9,710 "
15104,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,예금,"120,837 ","118,462 ","12,340 ","226,959 "
15105,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,유가증권,"11,455 ","73,700 ",50 ,"85,105 "
15106,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,채무,"-385,847 ","-370,000 ","-345,296 ","-410,551 "
15107,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,고지거부 및 등록제외사항,,,,
15108,2015,대법원공직자윤리위원회,김승표,대전고등법원,부장판사,총계,"929,167 ","292,404 ","82,920 ","1,138,651 "
15109,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,토지,"1,251,617 ","125,491 ",0 ,"1,377,108 "
15110,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,건물,"1,057,317 ","5,467 ","56,000 ","1,006,784 "
15111,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,070 ",0 ,310 ,"1,760 "
15112,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,예금,"1,283,142 ","46,469 ","59,989 ","1,269,622 "
15113,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,채무,"-10,000 ",0 ,0 ,"-10,000 "
15114,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15115,2015,대법원공직자윤리위원회,김시철,서울고등법원,부장판사,총계,"3,584,146 ","177,427 ","116,299 ","3,645,274 "
15116,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,토지,"3,981,014 ","893,657 ",0 ,"4,874,671 "
15117,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,건물,"2,238,144 ",0 ,"24,000 ","2,214,144 "
15118,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,500 ","20,950 ","5,500 ","20,950 "
15119,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,현금,"10,000 ",0 ,0 ,"10,000 "
15120,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,예금,"2,886,953 ","524,801 ","519,274 ","2,892,480 "
15121,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,유가증권,0 ,"40,275 ",0 ,"40,275 "
15122,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,채무,"-946,666 ","-7,500 ",0 ,"-954,166 "
15123,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,회원권,"53,750 ",0 ,0 ,"53,750 "
15124,2015,대법원공직자윤리위원회,김용대,서울중앙지방법원,민사수석부장판사,총계,"8,228,695 ","1,472,183 ","548,774 ","9,152,104 "
15125,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,건물,"1,255,000 ",0 ,"107,000 ","1,148,000 "
15126,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,700 ",0 ,"4,900 ","12,800 "
15127,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,예금,"305,473 ","29,972 ","21,731 ","313,714 "
15128,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,채무,"-218,664 ",0 ,"-27,053 ","-191,611 "
15129,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15130,2015,대법원공직자윤리위원회,김용빈,서울고등법원,부장판사,총계,"1,359,509 ","29,972 ","106,578 ","1,282,903 "
15131,2015,대법원공직자윤리위원회,김용석,서울고등법원,부장판사,건물,"700,000 ",0 ,0 ,"700,000 "
15132,2015,대법원공직자윤리위원회,김용석,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,370 ",0 ,"1,330 ","8,040 "
15133,2015,대법원공직자윤리위원회,김용석,서울고등법원,부장판사,예금,"454,831 ","11,431 ","69,950 ","396,312 "
15134,2015,대법원공직자윤리위원회,김용석,서울고등법원,부장판사,채무,"-49,486 ","-257,315 ","-2,500 ","-304,301 "
15135,2015,대법원공직자윤리위원회,김용석,서울고등법원,부장판사,총계,"1,114,715 ","-245,884 ","68,780 ","800,051 "
15136,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,토지,"128,084 ","6,018 ",0 ,"134,102 "
15137,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,건물,"3,990,186 ","112,304 ","56,000 ","4,046,490 "
15138,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,430 ",0 ,"1,570 ","12,860 "
15139,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,예금,"1,625,945 ","202,500 ","84,846 ","1,743,599 "
15140,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,유가증권,"3,952 ",475 ,0 ,"4,427 "
15141,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,채무,"-878,453 ",0 ,"-38,354 ","-840,099 "
15142,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,보석류,"7,000 ",0 ,0 ,"7,000 "
15143,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,회원권,"633,000 ","15,000 ",0 ,"648,000 "
15144,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,고지거부 및 등록제외사항,,,,
15145,2015,대법원공직자윤리위원회,김우진,서울고등법원,부장판사,총계,"5,524,144 ","336,297 ","104,062 ","5,756,379 "
15146,2015,대법원공직자윤리위원회,김인겸,서울고등법원,부장판사,건물,"653,000 ",0 ,"15,000 ","638,000 "
15147,2015,대법원공직자윤리위원회,김인겸,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,980 ",0 ,0 ,"11,980 "
